VEHICLE_ID,MODEL_NAME,VARIANT,EMISSION_STANDARD,FUEL,COLOUR,VEHICLE_CLASS,MAKE_YEAR,SEAT_CAPACITY,IS_ELECTRIC
0545b18c100d10694851774e2b4a358b082a64f1a977975c057959c5abf4c4c3,MARUTI-VITARA,BREEZA ZDI AMT BSIV,BSIV,DIESEL,MET PREMIUM SILVER,MOTOR CAR,01/09/2018,5,false
054c769b5f6190b7823af746bab17c1b3270d1226f8afbc9c63dec957b586efd,GRAZIA,WEAS KS FDISC/REAR DCBS(CBS)WALLOYW BSIV,BSIV,PETROL,ORANGE,MOTOR CYCLE,01/02/2018,2,false
0555cc76c56ca8d6134ecf398724f8ad29ff6298300d187611becc0f06edcba6,CITY,1.5 SV MT(I-VTEC) BSIV,BSIV,PETROL,GOLDEN BROWN M,MOTOR CAR,01/08/2018,5,false
056c349da5c69859708c97d2d2c79ca7110ff05b77da3f7af3628861fc112a31,AVVENTURA,URBANCROSS 1.3 MULTIJET EMOTION BSIV,BSIV,DIESEL,EXOTICA RED,MOTOR CAR,01/07/2018,5,false
056c8248ef3636601a4596ace54151327ffffc77a76030f79d5b29a645d4a269,VESPA,VXL 150 BSIV,BSIV,PETROL,BEIGE,MOTOR CYCLE,01/01/2018,2,false
0581f5300edad56ce48d88556ac0f59a0bebd71af4f21574113ebfb32f54c435,MAHINDRA,BOLERO POWER+ZLX MICROHYBRID 7STR BSIV,BSIV,DIESEL,DMNWHITE,MOTOR CAR,01/01/2019,7,false
058475bfc18dfaa705a3813f83626e3eef58181864ff15b218495f21a434821a,F17,WITH OUTRIGGER BSIII,BSIII,DIESEL,ORANGE,Crane For Private Use,01/12/2018,1,false
0584dc5aaf7e7649919bb653ff1ce721d0b1f902fda2059aac7a740058b5660b,TACTOR 2WHEELER SEMITRAILOR TIPPING - 5 TONNS,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,RED,Trailer for Agriculture Purpose,01/05/2018,0,false
05898f6dbb51edb4739ab96f80a8c0950ce914b6d5217cee7905e3d936626ac4,LIVO,WK S S SWFDISC R D B W ALLOYWHEELS BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/07/2018,2,false
05be33429bb240d8f83289b8c96529f813188c3175f151d22a8a7202e03cfb29,TATA,TIAGO XM 1.05 RTQ BSIV,BSIV,DIESEL,ESPRESO_BRWN,MOTOR CAR,01/08/2018,5,false
06017e982a49fa2b314ca70ab2e50a4e087752fa4c905674febc2d88983812af,AMAZE,1.2 S-CVT (I-VTEC) BSIV,BSIV,PETROL,MODERN STEEL METALLIC,MOTOR CAR,01/01/2019,5,false
0613211934dfc155cc1b166e4ffc4d3d5cecef26d7bdb496e15f58c424c91b59,I20-ACTIVE,CRDI SX-BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/10/2018,5,false
062224d04a1436b0e11f8920ff57aa1608de9e6b2c78e4e11bd481b95a48af8b,CB,SHINE WFDISC B W CBS K S ESWCAST WHEELS BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/10/2018,2,false
0629303942df5315f88539fe227f35adc3d81aa9b2f8e9de782537c90304b8eb,MARUTI,BALENO DELTA PETROL BSIV,BSIV,PETROL,RAY BLUE,MOTOR CAR,01/09/2018,5,false
062e0b0930d9300f699b04b76710c27647be01ee7b763e22eeff339427b76736,DUET,(TELESCOPIC FORK) BSIV,BSIV,PETROL,BLAZING RED (BRD),MOTOR CYCLE,01/03/2018,2,false
0634ee33773156fa11ed4c97531f7ae9a83c945d27a0cbd597f421a800860798,ACTIVA125WEAUTOS,KS FDISC/RDRUM CBSWALLOYW BSIV,BSIV,PETROL,PEARL AMAZING WHITE,MOTOR CYCLE,01/02/2018,2,false
0643e0a787315b088a7f713e065848a1ca45d5c2eae0159a198512d5b8518ae8,RE,MAXIMA C BSIV,BSIV,DIESEL,GOLDEN YELLOW,Three Wheeled Goods Vehicle,01/07/2018,1,false
0648b915d6128c44ca7e0d1dae7bf5102fe7aa6e1f80852e3b88981ea6a3e28a,X,BLADE ELECTRICASWFDISC REAR DRUM BRAKE BSIV,BSIV,PETROL,MATTE MARVEL BLUE METALLIC,MOTOR CYCLE,01/07/2018,2,false
0652f5ecefcd04ea8ea201ad81a743b361637734e6d8820705a422e0a07539b1,10TONS4WHEELER SINGLEAXLEEMITRAILERIRONBOY,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,RED,Trailer For Commercial Use,01/01/2019,0,false
065b4c30b744187c14cf39287c0ff9afa3a20be875b107e665aec981fb0bcdf8,MARUTI-CIAZ-SMART,HYBIRDZETA DIESEL BSIV,BSIV,DIESEL,PRL.SNOW WHITE,MOTOR CAR,01/09/2018,5,false
0662bff10c70a5aaaf39fda29fe8c673d91b34cad505a748baf2940b9f6361bb,YAMAHA,FZ(RG441) BSIV,BSIV,PETROL,BOMBER BLACK,MOTOR CYCLE,01/11/2018,2,false
06694ee07e5fedfe848aa18836f3d4a619f1536cfdb7040de0c128781f01c503,MARUTI,WAGON-R VXI AMT BSIV,BSIV,PETROL,GLISTENING GREY,MOTOR CAR,01/04/2018,5,false
0679eaa1f74a3e62c6eea84ac4e2e6a82d7771d6f5198e6394b71c90055d2059,MARUTI,CIAZ SMART HYBIRD AUTOMATIC DELTA BSIV,BSIV,ELECTRIC,SANGRIA RED,MOTOR CAR,01/07/2018,5,false
068303029db9aef341cb23d918ff607a1b238035544a1e1536aca7ab35b6d937,MAHINDRA,XUV5OO FWD W11 AT BSIV,BSIV,DIESEL,PRLWHITE,MOTOR CAR,01/01/2019,7,false
06925eb1d0dee4d4f84b153c74bf64208355dc833aafae6702a83bfdd4943404,GLAMOUR,- (HE) (DRUM-SELF-CAST) BSIV,BSIV,PETROL,DRS CCR SBK,MOTOR CYCLE,01/03/2017,2,false
06934d413cdc77ca45453b275410a9764411e43b86615328814051ae8621ec93,5 TONS OF 2 WHEELER WATER TANKER,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,BLUE AND YELLOW,Trailer For Commercial Use,01/07/2018,0,false
06a234e39085b5745442c64dbc434f9c9628743ec348952ef6d61bffcc594cf6,DUET,(TELESCOPIC FORK) BSIV,BSIV,PETROL,GGM,MOTOR CYCLE,01/06/2018,2,false
06b4677082ebadbcf8dc464d6915b8a9a27c134cf4025b6b9b80edd0ba35dd61,AMAZE,1.2 S CVT(I-VTEC) BSIV,BSIV,PETROL,LUNAR SILVER METALLIC,MOTOR CAR,01/10/2018,5,false
06b4e52d3526c470433e864f2035d99ec29542f9af08ab87d1851f94bf174cce,PLEASURE,- IBS BSIV,BSIV,PETROL,FADELESS WHITE GREY,MOTOR CYCLE,01/04/2018,2,false
06d3d8ad7c56adb241f06183cdefa3d7497f2f2523baa43fe359ebd8c6296fdd,MARUTI,WAGON-R VXI+ AMT BSIV,BSIV,PETROL,MET GLISTENING GREY,MOTOR CAR,01/09/2018,5,false
06e0cc0bbdd0adcdf0b32a9984b666a63edccfa828ea98daf4b64c5a05dc4256,EICHER,SKYLINE PRO 3009 L STAFF BUS (44+D) BSIV,BSIV,DIESEL,WHITE,Ominibus,01/07/2018,45,false
06f45abc5de56fe71ccefee7e65f36e9d11a014f06e3113089bc01b084f67930,ACTIVA-125WEAS,KS DRUM CBS(CBS)WALLOYWHEEL BSIV,BSIV,PETROL,REBEL RED METALLIC,MOTOR CYCLE,01/01/2019,2,false
06f4d934363d3d10bf397ed96b888126725e7926eae1cc9d03567066dd3e4c93,MARUTI,WAGON-R VXI+ BSIV,BSIV,PETROL,GLISTENIG GREY,MOTOR CAR,01/11/2018,5,false
070ce44dc338920da5866022411421d0a1108e556dd4ac7f41ee5bcd3757be95,PLATINA,100 ES BSIV,BSIV,PETROL,COCKTAIL WINE RED,MOTOR CYCLE,01/09/2018,2,false
0710100c8c4ed66ea298d2e5d483a384ad8af68e044373f94aeb1d44f2bbb154,TATA,TIAGO NRG XZ 1.05 RTQ BSIV BSIV,BSIV,DIESEL,MALBSL_GLYBK,MOTOR CAR,01/11/2018,5,false
071aefc90341f8364e01c1df9a5c4b7f8d6157782c8ae8b40717aa0f0517f573,DREAMYUGAW,K S S S W F D R D BWALLOYWHEELS BSIV,BSIV,PETROL,GLORY RED,MOTOR CYCLE,01/08/2018,2,false
075c8958f5597fc0da32694fb524a051a099d0e03f26ab3927796023d16adaa0,FORD,FIGO ASPIRE 1.5 DIESEL TITANIUM MT BSIV,BSIV,DIESEL,WHITE GOLD,MOTOR CAR,01/11/2018,5,false
076751df0d20206cd3d89fe1054866ef41346a5f1971cf2cd37f52bf88f3f108,MAHINDRA,415 DI LT BHOOMIPUTRA BSIIIA,BSIIIA,DIESEL,RED,Tractor for Commercial Use,01/12/2018,1,false
07759c4e701ab15947a74a87130b29ab2d91c4028c87fbd8581fd66886d184f3,FORD,FIGO ASPIRE-1.5 TDCIDIESELTITANTIUMMT BSIV,BSIV,DIESEL,SMOKE GREY,MOTOR CAR,01/11/2018,5,false
078d1e300984c74e7ce69688fa1965fb5149343be65c72861466d75fd77fd96f,TATA,TIGOR XZA-1.2 RTN BSIV,BSIV,PETROL,ESPRESO_BRWN,MOTOR CAR,01/07/2018,5,false
07989f7e4e33590ff07400d3634ba36fb442602a6448b5ae5c895f09c9c994bc,CITY,1.5 SV MT (I-VTEC) BSIV,BSIV,PETROL,WHITE ORCHID PEARL,MOTOR CAR,01/08/2018,5,false
079c5d31c48eefc1354ad50b17248d3b12ba270521da4a55b429d4b55799f894,CT,100 BSIV,BSIV,PETROL,EBONY BLK BLUE DKL,MOTOR CYCLE,01/10/2018,2,false
07a931b6385b22cb75e134f7c1644699270bc57b9044a7d941b7e6290ed5cf8c,TATA,NEXON-XE 1.2 RTN BSIV,BSIV,PETROL,GLASGOW GREY,MOTOR CAR,01/06/2018,5,false
07d9e90a583ddcb8a672e308b2cb5959fc5119c48fa24d9cdaeacc8ea7dc0814,AVIATOR-WEAS,KS FDISC/REAR DRUMBS(CBS)WAW BSIV,BSIV,PETROL,P BLACK,MOTOR CYCLE,01/05/2018,2,false
07ed544e9e6005fc62bbd109f035e21d2254b64e3081bed1428bc68dabdb79da,CB,125SHINE SP WFDISCBRDRUMBKS SELFSTART BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/07/2018,2,false
0801f9574b8649b132aa6fc2a88d2f911b42049c15520bc09911e479e389c3e4,AMAZE,1.5 VX MT (I-DTEC) BSIV,BSIV,DIESEL,GOLDEN BROWN,MOTOR CAR,01/10/2018,5,false
080ad21832bf7547db31d520708f95c0e7b050262cc405937c61c4bfd6c923b4,TATA,NEXON-XZ+ 1.5 RTQ BSIV,BSIV,DIESEL,VERMONT_RED,MOTOR CAR,01/03/2018,5,false
080dcf082771c053eeaf586272909944248c120535f8034cdedf8d077e14bdd8,TATA,ZEST XM QJET 75PS BS4 BSIV,BSIV,DIESEL,PRISTIN WHITE,Motor Cab,01/07/2018,5,false
0820f8bcbdf2b7c2d545164ca8a7a255a9c89ac293ea9eeca5469cbf4158b036,RENAULT,DUSTER AMT RXS DCI-110PS(HSRCFK) BSIV,BSIV,DIESEL,OUTBACK BRONZE,MOTOR CAR,01/11/2018,5,false
082722df36258e19b0f9b981457f5bf5ce6a8d6da3189ac5b81076edb38eebc6,GLA200D,BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/11/2018,5,false
08294e75ae17e6e9dd3163ab9f18941c09dd739397f2bc53b229a4b7c1fba1c5,GLA200D,BSIV,BSIV,DIESEL,JUPITER RED,MOTOR CAR,01/04/2018,5,false
082f63f2829da25715f0c6d61213d50505d81e96255cdafb2a6f7ad6f0c2d111,NEW,HOLLAND 6010 2WD BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Agricultural Purpose,01/11/2018,1,false
0837c5e62f3beca3d65cecf2e3d423c6fe2801c313fbfa2f15c9eb7d0a01b1e2,AMAZE,1.5 V MT (I-DTEC) BSIV,BSIV,DIESEL,LUNAR SILVER METALLIC,MOTOR CAR,01/05/2018,5,false
083b4368f412d134974edb2ba6528de0e076f467c86e4e4d97d7e544dfb7be69,LPK2518/38CR,FBT NSPRCAB BSUS 16C BTB 1020 BSIV,BSIV,DIESEL,WHITE,Goods Carriage,01/11/2018,2,false
084d80e1d04c760001722358f8825f28ef0520666a37b3b10e96922479c4412e,TVS,JUPITER ZX BSIV,BSIV,PETROL,MAG PURPLE,MOTOR CYCLE,01/04/2018,2,false
085f6a04765c32193cf9092c7d662f95fe4feae8b5106759e40dd40ee207dd1e,MARUTI,BALENO ALPHA PETROL BSIV,BSIV,PETROL,SLD FIRE RED,MOTOR CAR,01/10/2018,5,false
0865d5dead058dce77b0a037e6290f22b3689d92d9bd23d1d5ada989c2fdd621,BMW,X5 XDRIVE 30D WITH AT BSIV,BSIV,DIESEL,ALPINE WHITE,MOTOR CAR,01/12/2018,5,false
0890b2b56f43a39ababe5ed86e076dfdbe19786d43f1f27c73fe8f72b5521e55,TVS,APACHE RTR 200 BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/10/2018,2,false
0895a9300d392aba87863c55cb2b8f3c02221f715dce0b829e340495c4da667c,TATALPT1109HEX2/48,TC CAB W/O LB 12990GVW BSIV,BSIV,DIESEL,GOLDEN BROWN,Chassis Transport,01/01/2019,2,false
08b44dbaf10bd6bfbd31cf997ec434e45343c5936de7ec94210cdd5bf68bd5a1,ACTIVA,5GWEAS KS DCBS(CBS)WSEHEETWHEEL BSIV,BSIV,PETROL,DAZZLE YELLOW METALL,MOTOR CYCLE,01/04/2018,2,false
08cc809807075698bed7a9e61c55019f8bdf49b22d72fe43482e9d7e681c0c62,SWARAJ 735 XT-TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,BLUE&WHITE,Tractor for Commercial Use,01/05/2018,1,false
08dc3c8211d925af26e49dd240a17e10c7d2133ca0f7263367c016d943f32d9d,TOYOTA,ETIOS (VXD) (M) BSIV,BSIV,DIESEL,WHITE PERAL CRYSTAL SHINE,MOTOR CAR,01/01/2019,5,false
08e1008acc257218927a50e3d81c392fb0bdcd96825df11426ef7f3916a305b6,TATA,WINGER BUS 2.2L 3488WB HR AC 15+DS BSIV,BSIV,DIESEL,ARCTIC_WHITE,Ominibus,01/09/2018,16,false
08e384d2310f68d4aa806d8b7934614414af5ef6770ce998711fe2cb92baf6e6,NAVI,W E AS KS F RD B W SMW BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/09/2017,2,false
08f5d552bfe1f53c74b3e71933be061d5718758d942f1f4d5e2bc515469d3016,AMAZE,1.5 V MT (I-DTEC) BSIV,BSIV,DIESEL,LUNAR SILVER METALLIC,MOTOR CAR,01/07/2018,5,false
08fdec8f58118476f10c867d121db46bc079aaeac44a483f15f463a862f22a78,CLIQ,W E A S KSW F RD CBS W SMW BSIV,BSIV,PETROL,ORCUS GRAY R,MOTOR CYCLE,01/10/2017,2,false
08fef2c0eb6cc41351d5d8c9c13f57697ad995784333df4747151e6aca7bb17c,XTREME,SPORTS-REAR DISC BRAKE (ELECTRIC ST BSIV,ELECTRIC,PETROL,SPORT RED BLACK,MOTOR CYCLE,01/06/2018,2,true
0942201e39753a25165ec773777727c1b868fa806d1595aef1cc8ab8c52bdf3b,VW,POLO 1.0L MPI 56KW MT-TRENDLINE BSIV,BSIV,PETROL,FLASH RED,MOTOR CAR,01/01/2019,5,false
0948475fc49606141291e88d2182acd72888cb3b846bb162af7414270802a7fd,EON,MAGNA+ BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/01/2018,5,false
0954547b2eff6e432d4860ebe1ab9372168dbf619192f811f4f4b24ceb86d658,TATA,HEXA XTA 4X2 VARICOR 7S BSIV,BSIV,DIESEL,PEARL_WHITE,MOTOR CAR,01/07/2018,7,false
09634bb61b7ac437bf071f268e067ff4ee35c6f21451e2a5a6de0175ed1b7ff2,RENAULT,DUSTER RXS CVT PETROL BSIV,BSIV,PETROL,RED,MOTOR CAR,01/03/2017,5,false
096cbfcf4be02a50877163d2d451ca61b42adfafab22e802fd1015f3aece0dad,TATA,NEXON-XMA 1.2 RTN BSIV,BSIV,PETROL,VERMONT_RED,MOTOR CAR,01/10/2018,5,false
098160af00a2e6617f02ab49833ab71892d9fcf0e59a89fd1890703da8820b3d,EICHER 480 TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,BLUE,Tractor for Commercial Use,01/12/2018,1,false
099744208308c75f0effa99b0ede82c913ec83bf828835321870e766f49641ea,MAHINDRA,BOLERO PICK UP FB PS 2WD BSIV,BSIV,DIESEL,WHITE,Goods Carriage,01/06/2018,2,false
099f0bd559180e9b899a9e1419121c6f1cb4a34ef833591ebe081675204f95c0,APRILIA,SR 125 MOTORCYCLE BSIV,BSIV,PETROL,GREY,MOTOR CYCLE,01/08/2018,2,false
099f5d2b17a43460e34f980a82ca3ab1798d6f43cac728aab735aeafb1000a20,TATA,TIGOR XZ(O) 1.2 RTN BSIV,BSIV,PETROL,BERRY_RED,MOTOR CAR,01/07/2018,5,false
099ff0d97a0435df7af6c66533fd40375ecfc28187a58cb3a449f9013a054580,VERNA-1.6,VTVT SX BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/01/2019,5,false
09a90b507c4b93847bc82e3b92729bc4841cd3a36d0e55fdbb0dac8f823e865c,TATA,NEXON-XM 1.5 RTQ BSIV,BSIV,DIESEL,MOROCCAN_BLU,MOTOR CAR,01/01/2018,5,false
09b2933d2299232878b46f6547ca7919300d0242c8e30be4b76d13da0f38fd25,L,R R R EVOQUE2.0 I TD4 132 KWD4X45DSE D5S BSIV,BSIV,DIESEL,FIRENZE RED,MOTOR CAR,01/10/2018,5,false
09b72fc3936cbadd35c8e4e61032c3674de184670bcc80a7ab97109bb77c1a79,TATA,NEXON-XZ 1.5 RTQ BSIV,BSIV,DIESEL,GLASGOW GREY,MOTOR CAR,01/04/2018,5,false
09d59a6c1b1ad67507f50d1036efc457bcf295d0aa13f0faa4e9bf300d559a35,TOYOTA,ETIOS LIVA (V) BSIV,BSIV,PETROL,WHITE,MOTOR CAR,01/01/2019,5,false
09d7e35e8b1887d8234fab9aa48636bde2474626e814c325a986e32c2e778e23,RENAULT,KWID RXT BSIV,BSIV,PETROL,RED,MOTOR CAR,01/09/2018,5,false
09e66247e77a038733b9fdcef89b688bc9f4f31375cc8a89394a7ebd4f21873b,TATA,TIAGO XT 1.05 RTQ BSIV,BSIV,DIESEL,ESPRESO_BRWN,MOTOR CAR,01/10/2018,5,false
09ffd6c81690073039a46c77ebc14ebfcacdc4a7876de737e5c45c5d0a0861f2,JOHN DEERE 5105 V2 TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,GREEN,Tractor for Agricultural Purpose,01/01/2019,1,false
0a26f4a73c5579c9c5308888e6cbd88a80c1edc8951654e89f5ae355a50289d5,MARUTI-DZIRE,VDI AMT BSIV,BSIV,DIESEL,PRIME GALLANT RED,MOTOR CAR,01/08/2018,5,false
0a4312f52c0da5c9668661677ba56d0376f98d68071ddc1c2db551ba12484ff5,MAESTRO,EDGE (CAST WHEEL) BSIV,BSIV,PETROL,PSM,MOTOR CYCLE,01/07/2018,2,false
0a475d4a7c58d684be9a9bddefde3eb892503e0472320b7be3394de3d10fd008,TVS,STAR CITY+ BSIV,BSIV,PETROL,BK/MBLDL,MOTOR CYCLE,01/01/2019,2,false
0a4a00d21b8fe37187c221ce73b64d22b6d33335d792fabe4aace7cd7d12c243,MARUTI,VITARA BREZZA ZDI BSIV,BSIV,DIESEL,BLAZING RED,MOTOR CAR,01/11/2018,5,false
0a5edd7d041cd729c4400d8ddd9ef82888f3d2808c785fd5c63318695a3ebc29,VESPA,SXL BSIV,BSIV,PETROL,ORANGE,MOTOR CYCLE,01/09/2018,2,false
0a61762f8d44348ba758db8198c33e7a0178cb7aa81c02338a92b63ba8576cd2,CBHORNET160R,E A S WFDISC RDISC BRAKEWCBS BSIV,BSIV,PETROL,MAT AXIS GRAY METLC,MOTOR CYCLE,01/02/2018,2,false
0a6784e08487972f45bc2f7576c4ab052b873c2dd8b60d412604dd6536cb95d6,HF,DELUXE (I3S-SELF-DRUM-CAST) BSIV,BSIV,PETROL,RBK,MOTOR CYCLE,01/12/2018,2,false
0a71e1960946ab9e046df600be7e80e2ba45a3f1cc82c18849581d577b6a37a0,INNOVA,CRYSTA 2.4 G (7S) BSIV,BSIV,DIESEL,SUPER WHITE,MOTOR CAR,01/01/2019,7,false
0a729687b5ac4cc510a3776ff1f83e86931545a5cb857805fc12c14a6bdaad3b,CRETA-1.4,CRDI E+ BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/12/2018,5,false
0a7e70b815038ab245bd714fa9bafa28335b1fb17f91e24691643f9b573677c2,GRAZIA,WEAS KS DRUM CBS (CBS)WSHEETWHEEL BSIV,BSIV,PETROL,ORANGE,MOTOR CYCLE,01/11/2018,2,false
0a84b8b2c67d01f928453eefd81530bfc52497d883f436338462adb544f46c36,PULSAR,220 DTS-I F BSIV,BSIV,PETROL,EBONY BLACK WITH CHROME DECAL,MOTOR CYCLE,01/10/2018,2,false
0a85fef78799fbc9244bcd4be530f392ad3802093af2ec79f558c773e0cae5e1,JEEP,COMPASS LIMITED(O) 2.0D BSIV,BSIV,DIESEL,MAGNESIO GREY+BLACK ROOF,MOTOR CAR,01/07/2018,5,false
0a9ade6ad00ea86a23300b014d93019394396fff2b13d8f75b3c7f7d7c79765d,TATA,NEXON-XZ+ 1.5 RTQ BSIV,BSIV,DIESEL,GLSGRY_SOSLV,MOTOR CAR,01/04/2018,5,false
0aa684c224a4d321e21c6f1eb56a8adf314cf5682152956a54096abaa9692eb4,TATA,TIAGO XM 1.05 RTQ BSIV,BSIV,DIESEL,PLATINUM_SLV,MOTOR CAR,01/09/2018,5,false
0abb63cadbd01dbe52a219569e99b1ad775d0f809f353193e726ce3c10b0abe7,MARUTI,BALENO DELTA BSIV,BSIV,DIESEL,SLD FIRE RED,MOTOR CAR,01/03/2018,5,false
0ac2a69be7a181b8894d527e2a957ff89c43bfab08d0e998b9d3370a873b722f,PASSION,PRO (I3S-SELF-DRUM-CAST) BSIV,BSIV,PETROL,SBK,MOTOR CYCLE,01/10/2018,2,false
0ace72e205b6d2df1dac2648de81d4cee5bb353707267364dd3b11ad143b9113,TVS,JUPITER BSIV,BSIV,PETROL,WALNUT BROWN,MOTOR CYCLE,01/01/2019,2,false
0adf40f14e4f9a5a3a056857890f98d0b432da0e48c4d6fad87f31b0ceb1b4ca,TATA,HEXA XM 4X2 VARICOR 7 SEATER BSIV,BSIV,DIESEL,ARIZONA_BLUE,MOTOR CAR,01/06/2018,7,false
0adfd2fd6dbc8cea8a133ab5b5ed59aefcb8fe6e25c02ed1c396a2544206784a,TVS,NTORQ 125 DISC BSIV,BSIV,PETROL,TOP FROST,MOTOR CYCLE,01/01/2019,2,false
0ae8a75af4aace3982bcbb766c9aa54551219114274d0877d62576f45fd06673,MARUTI-BALENO,ZETA(AUTOMATIC)-PETROL BSIV,BSIV,PETROL,RAY BLUE,MOTOR CAR,01/08/2018,5,false
0ae9b1f8f1d4c764feec1a67756f0e9bcb2eeeeee955c153080a050ae4893832,FORD,FREESTYLE 1.5 DIESEL TITANIUM MT BSIV,BSIV,DIESEL,RUBY RED,MOTOR CAR,01/10/2018,5,false
0aeacacaa607b379ba3aca6339a25f5cb25d1a0fbd37cd44a399f159c8825074,MARUTI-DZIRE,ZXI+ AMT BSIV,BSIV,PETROL,PRIME GALLANT RED,MOTOR CAR,01/08/2018,5,false
0aee6d905a550e42d2cb12d4df91fd664dcd72ada2c81cff7655be39ed260968,FLASH,E5,UNKNOWN,ELECTRIC,SILVER,Mopeds and Motorised Cycle,01/09/2018,2,false
0aff39f8bf08171b71c5264b1fdf30c6c7e8272deae241061a79d912572a2f03,I20,ASTA CRDI BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/10/2018,5,false
0b076cbcd96cf435e85fa9a46a414d27baa2a1db11b05e182d7209f7995d97c4,DISCOVER,125 BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/07/2018,2,false
0b23b4139216b0c507bfeb65af7853ba00772e3ff6801ee3551ac91b26ab8a97,RE,COMPACT LPG BSIV,BSIV,PETROL,GOLDEN YELLOW,Auto Rickshaw,01/10/2018,4,false
0b2a0fab43d23b99eaefec0cc91fb9e350bc7f060d518d3d1def7b4b424619b3,V,12 BSIV,BSIV,PETROL,EBONY BLACK(MET),MOTOR CYCLE,01/04/2017,2,false
0b387b700b47fd4c8cec68d3f3c7de1dcbd933dc26ddd916364222dc8e66f06a,GRAND,I10 SPORTZ 1.2 BSIV,BSIV,PETROL,STARDUST,MOTOR CAR,01/12/2018,5,false
0b45419812fa1ae9286e507d9108de0d2d2ecdbdcb72e5583c174e7ce14e7c49,YAMAHA,FASCINO BSIV,BSIV,PETROL,GOLD,MOTOR CYCLE,01/08/2018,2,false
0b509cd7e59c76be19ad8cdc67a13e1c448bac325156516fa5601dc499055bf6,HAYATE,EP BSIV,BSIV,PETROL,RED,MOTOR CYCLE,01/09/2018,2,false
0b64d1b2e5ff9225bdf6016378a0a17ace60c21804c55c9df65abc0d3890a1b1,TATA,TIAGO XM 1.2 RTN BSIV,BSIV,PETROL,BERRY RED,MOTOR CAR,01/12/2018,5,false
0b6b1e2220c140a532dcda90888fc61f3051f9ffa4e28e4f809c2bddbc1da44d,CB,UNICORN E AUTO S K SWALLOY W W F D B RD BSIV,BSIV,PETROL,GENY GRAY,MOTOR CYCLE,01/05/2018,2,false
0b6de98c2dc2e5951244a86fdfc83ef96612734f0b5de2d8c81a6c5bb0fb3813,GRAZIA,WEAS KS FDISC/REAR DCBS(CBS)WALLOYW BSIV,BSIV,PETROL,N ORANGE-M,MOTOR CYCLE,01/01/2018,2,false
0b7b61015c5091598ddd098af9560ffa3a0ad5ad2bb5b35cb818016ef7927b07,AMAZE,1.5 S CVT(I-DTEC) BSIV,BSIV,DIESEL,GOLDEN BROWN METALLIC,MOTOR CAR,01/08/2018,5,false
0b7ce950913b5417fe5956940616ada63719b40f95ebe9da8b47cb0260b94199,SONALIKA,INTERNATIONAL DI-42 HDM S2 BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Commercial Use,01/05/2018,1,false
0b80ba4beb529e448c63f46c8a7891991e2c514cae86cc84edc7747ccc84116b,5TON 2WH SEMI TRAILER TIPPING IRON BODY,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,RED,Trailer For Commercial Use,01/12/2018,0,false
0b8fa6ebf81e3fa4e99e37069ef63ec03fa919ff6f33c3a52f481903b80ccaf3,GLAMOUR,FI-DISC/SELF (WITH CAST WHEEL) BSIV,BSIV,PETROL,TBM,MOTOR CYCLE,01/10/2018,2,false
0b96de22a53932a4490f1188538f1cb3bed3c0ce76a42cec38244dacb4277a80,TATA,NEXON-XZA 1.5 RTQ BSIV,BSIV,DIESEL,V RED,MOTOR CAR,01/07/2018,5,false
0ba9b49678a5d1f00d415f876276952f424cbaf9624529fbeea12cd044be9dfc,MARUTI,CELERIO X ZXI-AMT (O) BSIV,BSIV,PETROL,SOLID PAPRIKA ORANGE,MOTOR CAR,01/10/2018,5,false
0baa1451580c8543cc4cfedb581fcc8bcc9b12a181fbfb34fb0ac6e1f0912a13,XCENT,1.2 CRDI PRIME T+ BSIV,BSIV,DIESEL,POLAR WHITE,Motor Cab,01/06/2018,5,false
0badd26c443ad74215cb3165cb811d2a7f6258071a97b67f895735d4005ef23b,GLS350D,4MATIC BSIV,BSIV,DIESEL,DIAMOND WHITE,MOTOR CAR,01/11/2018,7,false
